date,rain_Paranagua_PR,temp_Paranagua_PR,rain_MatoGrosso_MT,temp_MatoGrosso_MT,rain_Goias_GO,temp_Goias_GO,rain_MatoGrossoSul_MS,temp_MatoGrossoSul_MS,rain_RioGrandeSul_RS,temp_RioGrandeSul_RS
2021-09-08,8.14,20.9,3.26,31.38,0.01,29.69,13.87,28.27,58.68,19.42
2021-09-09,5.41,20.62,9.81,27.71,0.0,30.48,25.1,19.32,0.94,14.73
2021-09-10,0.0,17.65,0.19,28.02,0.48,29.55,0.02,19.54,0.36,14.0
2021-09-11,0.24,17.35,0.0,29.23,0.0,29.63,0.01,22.76,0.02,15.3
2021-09-12,0.53,19.41,0.36,30.39,0.0,29.85,0.27,25.93,0.95,18.64
2021-09-13,0.05,22.59,0.38,29.76,0.04,29.28,0.09,27.15,43.24,22.63
2021-09-14,6.83,22.67,1.84,29.06,0.0,29.58,0.11,27.74,3.2,19.9
2021-09-15,7.47,17.87,1.95,29.88,0.0,29.63,0.87,25.49,0.0,13.29
2021-09-16,11.45,14.12,0.73,30.33,0.0,30.62,0.02,26.03,0.02,12.76
2021-09-17,17.88,16.28,0.12,30.57,0.0,28.68,0.0,28.09,6.92,13.89
2021-09-18,1.19,20.01,0.01,30.49,0.0,27.34,0.0,29.2,0.75,17.95
2021-09-19,1.24,20.65,0.0,29.73,0.0,28.07,0.0,28.52,1.76,19.85
2021-09-20,0.64,23.63,0.0,30.8,0.0,30.02,0.0,29.48,2.07,23.14
2021-09-21,6.1,19.79,0.0,32.26,0.0,30.71,0.0,29.96,0.47,15.12
2021-09-22,1.16,14.21,0.0,31.57,0.0,31.56,0.0,27.27,0.01,15.01
2021-09-23,0.02,14.92,14.02,31.31,0.12,30.15,0.0,27.33,1.15,14.14
2021-09-24,0.03,16.91,3.52,29.7,2.81,30.16,0.0,28.33,0.43,15.7
2021-09-25,0.05,17.62,0.01,29.57,25.13,28.14,0.0,28.41,0.14,16.76
2021-09-26,0.02,19.45,8.69,28.82,15.29,25.56,9.57,27.98,0.02,17.93
2021-09-27,0.02,20.33,1.65,28.37,0.49,26.04,0.57,27.35,0.08,20.39
2021-09-28,1.57,20.98,0.0,28.11,3.12,26.96,0.0,29.36,8.0,18.86
2021-09-29,9.81,19.72,0.0,29.07,1.73,27.42,0.0,30.44,0.44,18.15
2021-09-30,7.52,18.16,0.13,29.58,0.08,27.82,0.0,30.42,36.68,18.17
2021-10-01,6.74,19.11,0.04,30.16,2.53,26.69,3.87,30.77,0.5,20.1
2021-10-02,9.01,19.92,0.0,30.56,0.56,27.71,1.33,28.72,0.63,17.5
2021-10-03,9.27,21.95,0.0,30.17,0.02,27.77,0.75,29.83,3.85,17.73
2021-10-04,29.85,18.04,0.68,30.68,10.12,27.83,0.15,26.72,0.03,14.65
2021-10-05,2.38,16.07,8.64,29.8,0.33,27.29,0.0,27.56,0.01,13.96
2021-10-06,0.82,19.49,0.12,26.54,0.01,28.99,20.52,28.7,1.05,17.06
2021-10-07,4.78,17.08,3.15,29.68,1.06,28.69,7.37,24.93,0.04,13.83
2021-10-08,6.99,16.22,2.8,30.0,1.07,27.89,0.01,26.39,1.94,14.39
2021-10-09,9.69,15.92,2.92,30.19,1.41,27.45,8.08,28.03,3.61,17.69
2021-10-10,13.74,16.42,0.31,29.72,1.88,26.71,31.29,25.58,1.99,19.52
2021-10-11,7.57,17.43,55.38,28.93,16.23,25.32,23.04,24.58,8.41,19.6
2021-10-12,4.28,18.84,18.25,27.52,0.22,26.14,0.0,24.15,0.27,20.84
2021-10-13,1.37,19.63,0.67,27.98,0.51,26.87,9.36,25.78,0.53,21.98
2021-10-14,0.39,20.75,0.27,27.51,2.59,26.05,7.98,26.63,1.0,23.0
2021-10-15,16.64,22.36,3.34,26.22,2.99,26.5,8.06,25.78,11.92,17.58
2021-10-16,16.07,19.77,0.14,27.61,1.99,26.42,1.52,22.57,0.57,15.43
2021-10-17,18.95,16.93,6.82,26.28,15.89,24.61,0.15,24.0,0.03,14.86
2021-10-18,19.68,16.24,4.82,25.66,9.12,25.2,2.32,24.19,0.01,16.5
2021-10-19,8.72,15.33,0.63,25.18,5.09,24.0,1.37,23.45,0.01,16.63
2021-10-20,5.47,15.1,1.41,27.6,8.4,24.62,0.01,22.91,0.0,16.26
2021-10-21,2.55,16.07,1.84,27.34,2.43,24.75,0.0,23.28,0.0,17.44
2021-10-22,0.03,17.99,1.39,28.73,0.49,25.38,0.0,25.28,0.01,18.41
2021-10-23,5.46,20.18,0.33,27.82,0.8,26.05,2.74,26.64,10.68,18.53
2021-10-24,17.8,18.64,3.95,27.22,1.85,25.06,45.32,22.59,0.15,16.92
2021-10-25,0.13,18.64,1.92,26.62,5.13,24.97,0.0,22.12,0.57,17.34
2021-10-26,0.05,19.2,9.03,26.63,4.36,25.04,0.0,23.74,0.0,21.55
2021-10-27,6.04,19.63,5.29,26.71,4.79,24.85,0.0,25.12,0.0,22.51
2021-10-28,12.71,19.13,0.73,27.25,0.43,26.52,8.12,25.93,0.0,21.47
2021-10-29,6.68,19.5,17.78,27.31,3.78,26.0,1.02,26.15,0.0,21.7
2021-10-30,10.26,19.73,2.62,26.86,5.72,25.21,0.75,26.29,0.05,22.64
2021-10-31,63.62,18.67,15.41,27.4,14.46,23.38,1.27,25.32,0.01,22.52
2021-11-01,30.98,20.09,4.07,26.57,11.13,23.6,0.47,25.09,0.0,23.59
2021-11-02,8.4,20.53,8.0,26.24,1.93,23.7,0.0,26.04,1.36,24.44
2021-11-03,0.89,20.67,4.38,24.66,7.1,22.55,0.0,27.22,15.5,23.42
2021-11-04,3.94,21.21,3.31,24.08,3.8,23.54,0.09,27.85,0.27,23.59
2021-11-05,1.97,21.13,10.32,24.77,6.13,24.36,0.98,28.02,0.28,24.21
2021-11-06,2.11,20.59,5.78,25.42,0.76,25.56,13.04,25.58,1.67,20.08
2021-11-07,5.62,19.34,17.2,24.6,18.64,24.81,6.11,26.69,0.06,19.14
2021-11-08,4.58,18.86,10.0,25.1,17.57,24.05,3.54,26.73,0.02,19.03
2021-11-09,5.37,18.98,10.42,25.8,9.98,24.0,0.07,27.34,0.01,19.38
2021-11-10,11.2,18.26,9.76,25.56,4.21,23.07,6.6,27.43,0.0,18.68
2021-11-11,14.71,17.77,4.08,24.78,22.03,22.46,17.09,24.14,0.0,18.79
2021-11-12,9.19,16.61,13.22,25.35,10.29,22.84,0.0,24.43,0.0,18.61
2021-11-13,2.92,16.46,6.75,25.01,13.14,23.14,0.0,23.8,0.0,20.64
2021-11-14,0.26,18.12,2.73,24.91,16.58,23.02,4.61,25.46,0.0,22.09
2021-11-15,0.27,19.13,21.73,25.62,10.0,23.01,18.67,24.99,0.0,25.07
2021-11-16,0.13,21.08,20.46,24.82,20.19,21.78,16.07,24.75,4.12,24.53
2021-11-17,2.23,21.64,26.52,24.39,16.44,22.36,7.65,24.26,4.18,18.61
2021-11-18,15.18,19.79,24.54,24.79,34.17,22.51,21.55,22.91,0.06,18.6
2021-11-19,9.75,19.55,23.29,23.91,6.91,21.98,4.59,23.96,0.01,19.14
2021-11-20,4.73,18.44,7.11,25.1,4.93,23.52,0.12,24.83,0.01,20.54
2021-11-21,0.45,18.46,19.13,24.98,2.36,23.33,0.0,24.59,0.0,23.84
2021-11-22,0.01,18.88,10.98,26.45,14.52,22.96,0.0,24.55,0.0,26.44
2021-11-23,2.45,22.1,3.49,25.47,2.2,24.92,0.28,26.7,0.0,23.93
2021-11-24,1.79,19.27,29.74,25.41,0.68,25.1,3.79,25.94,0.03,21.75
2021-11-25,1.73,21.4,25.59,25.51,0.59,24.72,0.25,26.31,5.57,25.63
2021-11-26,2.97,24.51,11.86,24.96,0.78,24.03,1.67,25.88,8.27,22.87
2021-11-27,0.2,22.69,2.8,25.37,1.62,23.56,0.65,26.79,1.33,23.35
2021-11-28,0.3,22.53,1.67,25.37,14.12,23.89,2.86,27.49,0.61,23.17
2021-11-29,1.93,25.73,4.83,25.01,4.53,23.36,31.22,24.73,0.09,22.94
2021-11-30,0.04,23.68,15.12,24.91,6.68,22.69,12.38,23.4,0.01,22.82
2021-12-01,4.73,21.39,7.77,25.47,12.49,23.95,0.52,25.42,0.1,22.07
2021-12-02,13.91,19.64,10.24,25.18,4.64,24.69,9.36,25.1,0.03,21.39
2021-12-03,4.76,18.94,23.94,25.16,3.79,25.08,1.85,26.13,0.49,21.46
2021-12-04,0.8,20.12,2.75,25.9,4.17,24.93,0.08,26.16,0.05,24.16
2021-12-05,6.97,21.11,33.14,24.86,6.9,23.69,0.03,26.63,1.79,23.84
2021-12-06,30.67,19.38,12.76,26.31,11.23,23.6,0.0,27.56,1.73,22.5
2021-12-07,12.48,18.14,6.05,26.89,3.45,23.9,0.5,26.27,0.04,21.52
2021-12-08,2.06,17.32,4.56,26.29,0.39,22.79,0.31,24.11,0.0,21.19
2021-12-09,1.01,18.16,3.64,26.51,0.65,23.23,1.41,24.0,0.06,21.75
2021-12-10,2.01,19.69,3.87,25.7,8.37,24.06,0.0,25.42,0.1,21.95
2021-12-11,0.12,22.32,2.62,25.25,2.11,24.45,0.47,27.73,0.02,24.41
2021-12-12,1.06,23.32,25.78,24.07,5.14,23.92,8.82,26.65,0.03,26.41
2021-12-13,2.03,23.3,8.74,24.79,9.82,23.7,27.48,24.71,4.21,27.64
2021-12-14,11.07,23.1,3.73,24.89,7.28,22.06,43.64,24.24,21.27,22.65
2021-12-15,7.16,23.34,12.33,25.21,5.76,22.58,12.29,25.32,3.03,24.55
2021-12-16,1.12,24.25,55.54,24.17,5.98,21.7,8.69,25.81,0.18,25.86
2021-12-17,7.75,22.39,11.45,25.19,10.3,22.29,3.64,24.96,0.45,23.81
2021-12-18,14.62,20.99,16.91,24.83,4.58,23.86,0.64,24.88,0.13,23.28
2021-12-19,4.3,19.41,3.88,25.47,13.51,23.64,3.88,24.99,0.0,25.45
2021-12-20,0.08,20.13,12.01,24.52,24.12,24.12,0.0,24.55,0.35,27.96
2021-12-21,0.98,21.73,17.59,24.72,4.76,24.52,0.0,25.22,6.38,26.83
2021-12-22,12.74,23.37,13.82,24.01,5.29,24.2,0.03,26.27,0.72,24.46
2021-12-23,4.86,19.91,7.64,24.27,6.54,23.1,5.89,25.58,0.06,22.81
2021-12-24,2.82,18.73,18.58,24.48,12.63,23.11,2.87,25.36,0.0,23.27
2021-12-25,0.84,19.55,10.86,24.8,0.17,23.1,0.0,25.16,0.0,25.76
2021-12-26,5.86,21.68,1.02,26.86,0.4,23.54,0.0,25.95,0.31,26.4
2021-12-27,19.08,22.63,2.72,26.21,0.12,23.8,0.08,26.65,0.02,26.89
2021-12-28,12.59,21.91,6.56,25.77,3.65,23.37,0.01,27.8,0.0,26.32
2021-12-29,5.74,21.36,8.65,24.99,8.06,23.39,56.92,26.23,0.0,25.34
2021-12-30,23.93,20.95,24.6,24.03,46.67,22.47,1.13,24.44,0.04,27.32
2021-12-31,16.54,21.07,3.49,24.07,4.53,21.6,11.15,25.17,1.2,28.61
2022-01-01,0.08,23.4,1.15,25.18,18.99,21.08,0.11,25.31,0.12,29.72
2022-01-02,0.99,24.43,1.1,25.67,9.67,21.96,5.26,25.93,8.63,29.02
2022-01-03,0.68,24.76,1.01,24.4,5.6,22.21,8.59,25.83,2.22,29.65
2022-01-04,32.85,23.75,5.8,23.93,1.19,22.29,4.4,24.59,2.97,26.28
2022-01-05,43.06,24.76,9.76,24.94,1.3,22.33,4.88,23.92,4.68,24.37
2022-01-06,13.35,21.28,7.78,25.35,17.57,21.95,4.23,24.19,0.13,23.15
2022-01-07,1.73,19.66,14.4,25.12,13.48,22.15,1.95,25.44,0.0,22.84
2022-01-08,3.91,19.25,10.32,23.81,23.67,21.9,1.39,24.63,0.0,23.6
2022-01-09,3.29,18.83,4.45,23.88,17.7,21.58,4.98,24.58,0.0,23.91
2022-01-10,17.46,20.31,12.89,23.73,32.75,21.07,4.37,24.26,0.0,26.13
2022-01-11,8.75,20.73,20.48,24.73,11.64,21.27,9.48,24.3,0.0,27.47
2022-01-12,0.73,22.14,8.69,23.36,5.57,21.17,6.59,23.67,0.0,28.22
2022-01-13,1.51,22.34,6.34,23.5,3.06,22.05,4.17,23.79,0.0,28.88
2022-01-14,3.83,23.11,3.93,24.9,0.46,23.47,2.05,25.43,0.2,29.89
2022-01-15,11.62,24.03,1.18,25.84,0.01,22.98,1.65,25.95,1.32,31.45
2022-01-16,5.46,25.51,0.46,25.02,0.04,23.59,2.09,26.8,7.05,30.72
2022-01-17,4.99,26.66,2.21,23.84,5.9,23.93,1.42,26.72,22.36,29.56
2022-01-18,3.01,26.16,0.2,25.09,3.95,23.38,2.91,25.97,2.71,29.44
2022-01-19,1.01,25.48,0.18,24.7,1.43,24.15,5.09,25.37,0.02,31.33
2022-01-20,1.48,25.7,1.44,24.53,0.21,23.79,2.53,25.12,0.35,31.51
2022-01-21,1.19,24.78,0.97,25.26,4.65,23.73,0.45,25.38,1.39,31.16
2022-01-22,0.16,24.18,0.55,25.74,3.18,24.21,1.32,27.49,0.5,32.77
2022-01-23,0.08,24.3,14.72,26.67,0.1,24.91,0.47,28.65,4.59,33.38
2022-01-24,0.29,24.5,5.45,26.28,2.79,24.98,0.63,29.06,10.18,30.96
2022-01-25,0.56,24.33,1.41,25.64,18.92,23.83,6.96,27.94,5.51,29.97
2022-01-26,0.76,25.48,12.51,24.8,11.1,22.64,1.56,26.25,3.3,29.37
2022-01-27,45.8,25.38,24.67,23.92,15.26,22.46,12.4,25.2,18.72,23.69
2022-01-28,36.69,20.09,20.3,22.96,1.44,22.3,16.25,24.54,0.19,22.49
2022-01-29,31.0,19.89,40.28,23.52,0.95,22.63,7.18,24.33,0.01,22.35
2022-01-30,19.46,21.08,14.48,22.91,3.82,22.12,10.6,23.83,0.06,24.03
2022-01-31,1.8,23.73,12.15,23.32,1.46,22.18,8.19,24.69,1.65,26.85
2022-02-01,1.63,23.72,4.26,23.3,3.26,22.43,14.95,23.29,0.58,26.01
2022-02-02,0.75,23.43,2.81,24.73,3.32,22.6,5.58,23.94,0.0,27.71
2022-02-03,4.86,23.19,6.09,25.1,4.08,22.69,2.82,23.38,0.18,29.05
2022-02-04,10.31,24.13,1.61,24.83,0.5,23.86,3.67,24.55,14.74,27.77
2022-02-05,3.22,25.66,4.53,25.62,3.94,24.21,5.1,25.22,10.77,26.36
2022-02-06,3.58,24.84,8.83,25.14,44.78,22.26,12.45,24.62,0.09,23.25
2022-02-07,8.59,21.84,1.64,24.49,12.05,22.53,0.4,23.38,0.0,21.34
2022-02-08,7.7,20.77,15.74,24.1,28.24,21.82,0.0,22.05,0.0,22.42
2022-02-09,3.07,20.68,11.4,23.79,20.34,22.29,0.0,23.26,0.0,22.97
2022-02-10,0.64,21.49,4.98,24.55,18.69,22.09,0.49,24.45,0.0,25.3
2022-02-11,0.16,21.72,15.3,24.65,5.12,22.28,0.0,24.96,3.21,27.28
2022-02-12,0.48,21.5,21.4,24.12,32.61,22.91,2.29,25.76,4.07,27.43
2022-02-13,0.04,21.99,15.54,24.53,4.04,23.1,0.0,25.78,1.7,24.19
2022-02-14,7.03,23.44,2.43,25.33,2.02,23.21,0.0,26.94,0.0,22.5
2022-02-15,2.55,22.2,0.93,24.17,5.18,23.73,0.0,27.65,0.0,25.34
2022-02-16,0.3,22.01,13.97,24.09,31.03,23.94,4.12,28.21,0.0,25.84
2022-02-17,12.75,21.79,7.27,24.56,6.85,21.93,0.47,27.94,0.01,25.8
2022-02-18,2.38,20.38,17.48,23.94,5.72,22.43,0.83,26.02,0.0,24.83
2022-02-19,1.99,21.87,25.58,22.79,29.19,20.64,0.01,26.18,0.21,25.95
2022-02-20,0.37,23.48,19.09,22.66,3.52,21.73,0.45,26.78,5.33,26.9
2022-02-21,8.79,25.0,4.68,22.95,14.49,22.16,0.82,26.74,2.46,26.75
2022-02-22,6.69,25.67,15.83,24.88,1.57,23.28,8.67,27.69,1.43,27.57
2022-02-23,6.07,23.76,6.16,25.97,7.45,23.33,11.49,26.96,0.12,26.06
2022-02-24,2.86,24.15,2.42,25.13,4.4,23.84,2.97,26.76,0.12,26.72
2022-02-25,0.62,24.53,1.24,25.56,1.51,23.84,0.05,27.37,6.43,27.17
2022-02-26,3.82,24.82,5.66,26.17,1.22,23.89,6.74,26.27,0.46,29.16
2022-02-27,0.12,24.11,1.84,25.61,0.03,23.46,1.2,27.42,20.16,29.35
2022-02-28,0.18,25.92,3.04,25.79,0.0,23.81,0.83,27.43,9.53,28.34
2022-03-01,19.74,25.11,0.9,26.22,0.15,23.58,0.36,26.52,0.1,24.44
2022-03-02,6.59,25.14,3.56,25.51,7.31,23.07,1.04,24.44,0.02,26.39
2022-03-03,10.7,25.05,7.7,24.06,2.18,22.17,0.37,26.04,0.06,27.36
2022-03-04,3.97,24.86,19.42,23.24,10.46,22.6,0.29,25.68,0.02,28.23
2022-03-05,1.02,25.45,4.85,24.2,3.12,22.56,1.3,26.29,5.42,29.77
2022-03-06,0.71,26.19,11.5,24.64,0.37,22.69,2.02,26.9,10.51,28.02
2022-03-07,2.08,26.51,19.94,23.74,1.9,22.65,0.05,27.54,19.42,27.18
2022-03-08,12.79,25.26,11.0,23.53,0.56,23.3,0.08,27.89,7.51,23.72
2022-03-09,2.15,24.94,12.67,23.06,0.0,23.06,0.82,28.29,4.91,25.17
2022-03-10,7.39,24.99,1.62,24.94,0.15,23.83,0.43,27.67,8.22,24.81
2022-03-11,10.69,25.61,19.04,24.84,5.86,24.26,22.77,25.43,7.95,20.85
2022-03-12,14.41,21.22,10.65,25.48,9.67,24.43,12.36,24.13,0.07,19.56
2022-03-13,8.62,21.42,2.04,25.17,2.57,23.06,4.72,23.53,1.06,19.63
2022-03-14,4.06,22.81,4.23,25.73,1.47,23.49,1.23,24.1,0.85,21.52
2022-03-15,16.77,22.87,14.11,24.71,10.42,22.74,0.0,23.41,0.27,22.4
2022-03-16,16.2,22.97,1.36,24.54,18.39,23.1,0.0,24.44,0.32,24.18
2022-03-17,3.82,23.45,12.51,24.59,3.11,23.14,0.33,25.1,0.01,23.14
2022-03-18,7.15,26.65,3.53,25.14,3.65,23.89,0.85,25.24,0.66,26.63
2022-03-19,12.24,23.92,10.82,25.76,1.3,23.67,6.65,25.49,2.43,19.66
2022-03-20,12.73,20.07,13.8,24.27,0.02,23.49,7.55,24.72,0.12,18.14
2022-03-21,11.97,18.99,2.21,25.13,0.2,22.18,0.23,24.45,0.03,19.51
2022-03-22,3.48,19.39,0.84,24.89,0.24,22.2,0.21,25.57,0.34,23.01
2022-03-23,0.62,21.44,1.47,25.16,0.68,22.44,0.01,26.48,12.04,22.47
2022-03-24,10.75,24.18,12.72,24.52,5.2,23.55,7.5,24.82,8.64,24.58
2022-03-25,1.5,24.17,4.25,24.65,4.12,23.8,16.1,23.47,0.11,19.8
2022-03-26,0.05,24.26,0.35,24.77,1.55,23.61,3.01,23.31,0.06,19.51
2022-03-27,1.46,22.1,16.05,24.97,6.38,24.15,3.1,24.46,0.01,21.7
2022-03-28,1.69,21.43,3.84,25.43,3.71,23.4,6.23,24.93,0.07,22.07
2022-03-29,0.06,21.61,3.9,25.14,0.16,23.53,0.29,25.35,0.2,23.88
2022-03-30,1.17,24.34,6.92,24.43,0.88,23.45,11.47,25.02,31.72,17.86
2022-03-31,16.06,16.92,8.47,23.82,1.04,23.99,16.33,20.92,0.0,13.43
2022-04-01,20.5,16.6,3.74,21.98,1.67,23.98,1.75,19.69,0.06,14.68
2022-04-02,5.3,18.45,2.11,23.46,0.12,22.95,0.57,22.71,0.02,17.49
2022-04-03,3.1,20.47,1.54,24.87,0.05,22.56,0.63,24.08,26.85,19.05
2022-04-04,1.43,22.94,0.07,24.62,0.0,22.51,2.08,25.34,45.5,20.96
2022-04-05,3.3,21.57,2.67,23.47,0.0,22.54,1.26,25.56,0.83,18.95
2022-04-06,3.3,20.64,0.65,25.14,0.01,23.44,0.06,25.64,0.04,18.93
2022-04-07,2.02,20.43,0.91,25.12,0.02,23.58,9.36,26.27,2.08,18.64
2022-04-08,8.72,20.98,9.3,24.88,4.02,24.59,1.54,25.46,6.5,19.84
2022-04-09,8.19,22.87,0.05,25.46,1.94,24.46,0.87,25.4,0.63,20.18
2022-04-10,0.9,21.58,0.02,25.64,4.87,23.78,8.44,25.6,2.22,20.7
2022-04-11,1.34,21.13,0.07,25.65,1.35,23.32,6.32,24.8,3.84,21.35
2022-04-12,6.16,22.35,2.17,25.49,4.26,23.6,21.05,24.57,2.92,21.27
2022-04-13,2.7,21.93,1.56,25.67,0.95,23.68,15.39,23.87,0.55,19.57
2022-04-14,12.33,18.71,1.54,25.24,0.01,22.79,16.17,21.9,0.13,15.71
2022-04-15,0.22,15.98,0.92,25.33,0.03,21.81,0.0,19.31,0.09,14.51
2022-04-16,0.25,16.49,8.68,25.28,0.0,19.78,0.0,18.19,0.05,15.89
2022-04-17,1.73,16.23,1.32,24.41,0.39,20.27,0.0,17.97,0.04,16.57
2022-04-18,3.93,17.17,3.13,23.84,1.48,22.03,0.0,19.31,0.04,17.99
2022-04-19,0.79,18.59,0.36,23.79,0.8,21.62,0.0,20.69,0.02,18.95
2022-04-20,0.12,19.1,0.12,24.97,0.0,21.15,0.0,22.18,0.06,18.82
2022-04-21,2.43,20.14,0.04,24.95,0.03,21.09,0.0,22.81,0.06,18.67
2022-04-22,11.48,20.75,0.04,25.0,0.2,21.23,0.8,23.53,6.49,20.1
2022-04-23,19.09,20.55,0.09,25.01,1.62,22.57,12.09,22.79,4.08,15.41
2022-04-24,1.21,19.39,4.72,24.95,0.21,22.55,0.86,23.54,0.06,16.4
2022-04-25,0.67,20.42,3.5,25.11,0.03,23.16,0.0,24.6,7.12,22.37
2022-04-26,0.03,21.32,0.09,24.68,0.05,21.95,0.0,24.79,36.82,21.41
2022-04-27,0.02,22.81,0.25,24.01,0.03,22.29,0.03,24.21,8.56,24.6
2022-04-28,0.02,23.54,0.23,23.62,0.15,21.49,0.0,24.65,32.15,18.34
2022-04-29,1.36,19.16,0.21,23.6,0.02,21.71,0.0,24.52,0.09,13.28
2022-04-30,0.39,18.72,0.0,23.79,0.01,21.49,0.15,23.95,6.12,13.68
2022-05-01,1.04,21.63,0.0,23.71,0.0,20.74,2.01,24.02,9.01,16.22
2022-05-02,11.05,20.05,0.0,23.82,0.05,21.42,0.05,23.82,27.64,13.76
2022-05-03,11.0,21.87,0.0,24.13,0.01,22.07,9.95,20.5,13.1,14.85
2022-05-04,21.51,18.98,0.0,21.79,0.42,22.08,0.34,15.26,5.75,16.73
2022-05-05,0.75,17.97,0.0,20.79,0.15,20.76,0.02,16.86,0.5,15.27
2022-05-06,0.36,16.73,0.0,21.6,0.06,21.67,0.0,17.55,0.1,14.7
2022-05-07,0.02,15.77,0.0,21.86,0.37,22.61,0.0,18.46,0.14,14.29
2022-05-08,0.17,16.46,0.0,22.49,0.41,23.25,0.0,19.41,0.2,14.64
2022-05-09,0.78,17.4,0.03,24.11,0.18,22.24,0.0,21.91,0.29,16.02
2022-05-10,2.3,18.11,0.01,24.3,0.0,21.85,2.01,22.81,5.25,16.58
2022-05-11,1.95,19.25,0.0,24.06,0.73,21.81,1.37,20.34,4.37,15.66
2022-05-12,0.59,17.48,0.65,23.57,0.43,21.42,0.01,19.77,0.03,13.75
2022-05-13,0.19,17.09,0.07,23.49,0.31,22.06,0.01,21.88,0.12,13.0
2022-05-14,0.18,17.73,0.0,24.43,0.28,22.88,13.63,23.06,6.73,14.26
2022-05-15,1.51,19.62,1.62,25.24,1.11,22.74,19.8,21.17,2.48,14.32
2022-05-16,0.1,16.77,0.54,23.47,2.96,21.85,0.25,15.94,0.36,9.96
2022-05-17,0.09,11.82,0.0,18.84,0.02,18.07,0.0,10.69,8.41,9.97
2022-05-18,0.11,13.5,0.0,14.77,0.01,11.99,0.0,9.79,3.55,12.9
2022-05-19,0.18,13.88,0.0,13.35,0.01,10.92,0.0,10.53,0.71,11.34
2022-05-20,0.0,13.1,0.02,15.26,0.08,13.32,0.0,11.93,0.02,10.83
2022-05-21,0.35,12.83,0.0,17.27,0.03,15.54,0.0,13.95,0.31,11.55
2022-05-22,0.02,13.75,0.0,18.45,0.0,17.24,0.0,15.91,0.03,12.44
2022-05-23,0.02,16.05,0.0,18.75,0.03,18.64,0.0,18.65,0.2,13.53
2022-05-24,0.04,17.31,0.0,20.19,0.0,20.36,0.0,19.7,0.04,15.74
2022-05-25,0.02,16.95,0.0,22.5,0.0,19.77,0.0,20.47,4.97,17.53
2022-05-26,0.03,17.43,0.0,22.07,0.13,19.63,0.0,20.86,9.02,17.4
2022-05-27,0.03,18.85,0.0,22.81,0.05,20.25,0.0,21.14,10.4,16.79
2022-05-28,0.08,19.28,0.0,23.65,0.0,20.53,0.0,22.41,4.66,18.02
2022-05-29,0.31,20.08,0.0,24.23,0.01,21.31,0.1,23.56,12.69,16.26
2022-05-30,49.97,17.18,0.0,23.6,0.01,21.28,0.11,22.96,0.57,9.92
2022-05-31,9.45,13.16,0.01,22.73,0.01,22.08,0.29,20.3,0.07,5.74
2022-06-01,47.92,14.74,0.0,22.94,0.04,22.6,0.07,21.24,0.17,6.74
2022-06-02,19.48,15.16,0.0,23.79,0.0,21.61,0.0,20.64,0.35,6.53
2022-06-03,5.07,12.8,0.0,23.63,0.0,21.65,0.0,19.59,0.07,7.14
2022-06-04,2.89,13.75,0.0,22.84,0.02,22.33,0.0,21.38,0.12,11.24
2022-06-05,1.5,16.83,0.0,22.97,0.0,21.86,0.0,22.92,20.88,15.57
2022-06-06,13.98,18.2,0.0,23.53,0.0,21.61,0.0,23.3,28.89,16.14
2022-06-07,10.3,17.02,0.0,24.02,0.0,21.78,0.31,23.12,0.28,14.5
2022-06-08,2.18,16.61,0.19,24.21,0.02,22.08,30.45,21.73,0.11,14.67
2022-06-09,8.16,16.53,14.11,23.67,0.0,22.05,8.37,20.34,0.12,15.27
2022-06-10,1.26,17.08,12.44,22.61,0.14,21.76,4.71,17.54,0.1,11.83
2022-06-11,0.11,13.4,2.66,19.99,0.17,20.35,0.0,13.41,0.0,5.11
2022-06-12,0.01,10.68,0.03,18.88,0.0,18.88,0.0,10.57,0.03,6.32
2022-06-13,0.03,11.57,0.0,18.39,0.01,18.81,0.01,11.57,0.03,9.49
2022-06-14,0.4,13.2,0.0,20.13,0.49,21.35,0.0,14.17,0.03,11.39
2022-06-15,0.26,15.68,0.0,21.63,0.03,22.65,0.0,18.48,0.12,12.29
2022-06-16,0.03,16.75,0.0,23.32,0.0,22.36,0.0,21.64,4.08,14.67
2022-06-17,2.77,18.65,0.0,23.65,0.02,22.06,26.07,21.84,32.31,15.48
2022-06-18,0.17,16.78,0.0,23.11,0.1,22.15,2.76,15.26,0.0,7.46
2022-06-19,0.17,14.01,0.0,22.63,0.0,22.13,0.03,16.06,0.09,7.61
2022-06-20,0.93,14.56,0.0,22.57,0.19,21.97,0.0,20.05,0.12,10.72
2022-06-21,0.06,17.4,0.0,22.95,0.0,21.73,0.0,21.3,23.75,12.53
2022-06-22,0.14,19.88,0.0,22.81,0.01,21.21,0.0,21.29,9.06,12.97
2022-06-23,0.12,20.14,0.0,23.41,0.03,21.49,0.0,21.83,2.62,14.16
2022-06-24,0.09,19.24,0.0,23.17,0.01,21.48,0.0,21.71,2.96,13.35
2022-06-25,0.22,16.05,0.0,22.5,0.0,20.83,0.0,19.48,0.1,10.92
2022-06-26,0.37,13.83,0.0,21.74,0.0,20.32,0.03,18.11,0.0,8.33
2022-06-27,0.42,15.06,0.0,21.52,0.01,21.07,0.0,18.94,0.03,11.84
2022-06-28,0.06,16.73,0.0,22.14,0.01,21.32,0.0,19.46,7.02,15.29
